Distance(mi),Amenity,No_Exit,Station,Sunrise_Sunset,Season,Snow_Ice,Low_Vis_Weather,Rainy,Qty_Slowing_Elements
0.422,0,0,0,1,Winter,0,0,0,0
4.047,0,0,0,1,Summer,0,0,0,0
1.641,0,0,0,0,Fall,0,0,0,0
0.226,0,0,0,0,Winter,0,0,0,1
0.009,0,0,0,1,Winter,0,0,0,1
0.821,0,0,0,0,Winter,0,0,0,0
0.264,0,0,0,1,Winter,0,0,0,0
0.246,0,0,0,1,Summer,0,0,0,0
0.54,0,0,0,0,Winter,0,0,0,0
0.021,0,0,0,0,Fall,0,0,0,2
0.918,0,0,0,1,Winter,0,0,0,1
0.207,0,0,0,1,Spring,0,0,0,0
0.356,0,0,0,1,Spring,0,0,0,0
0.269,0,0,0,0,Fall,0,1,0,0
0.574,0,0,0,0,Fall,0,0,0,0
0.8390000000000001,0,0,0,1,Winter,1,0,1,1
0.774,0,0,0,1,Summer,0,0,0,0
0.019,0,0,0,1,Winter,0,0,0,2
1.6200000047683716,0,0,0,1,Fall,0,0,0,0
0.36,0,0,0,0,Fall,0,0,0,0
0.008,0,0,0,0,Winter,0,0,0,1
0.648,0,0,0,1,Summer,0,0,0,0
0.45,0,0,0,0,Summer,0,0,0,0
0.743,0,0,0,1,Fall,0,1,0,0
0.943,0,0,0,0,Winter,0,0,0,0
1.216,0,0,0,1,Fall,0,0,0,0
1.822,0,0,0,1,Fall,0,1,0,0
0.184,0,0,0,1,Winter,0,0,0,0
1.139,0,0,0,1,Fall,0,0,0,0
3.392,0,0,0,1,Spring,0,0,0,0
0.293,0,0,0,1,Summer,0,0,0,0
1.3799999952316284,0,0,0,1,Fall,0,0,0,0
0.139,0,0,0,1,Summer,0,1,0,0
1.6980000000000002,0,0,0,1,Winter,0,1,1,0
0.068,0,0,0,0,Winter,1,0,1,1
4.769999980926514,0,0,0,1,Spring,0,1,0,0
0.103,0,0,0,1,Summer,0,0,0,0
0.1369999999999999,0,0,0,0,Fall,0,0,0,0
2.012,0,0,0,0,Fall,0,0,0,1
0.162,0,0,0,0,Fall,0,0,0,0
0.036,0,0,0,0,Fall,0,0,0,0
1.223,0,0,0,0,Fall,0,0,0,0
0.012,0,0,0,0,Winter,0,1,0,0
3.397,0,0,0,0,Winter,0,0,0,0
0.139,0,0,0,1,Fall,0,0,0,0
0.0,0,0,0,1,Summer,0,0,1,1
0.472,0,0,0,0,Summer,0,0,0,0
2.2799999713897705,0,0,0,0,Spring,0,0,0,0
0.224,0,0,0,0,Summer,0,0,0,1
0.5710000000000001,0,0,0,1,Summer,0,0,0,0
3.122,0,0,0,1,Spring,0,0,0,0
0.363,0,0,0,1,Fall,0,0,0,0
0.297,0,0,0,1,Winter,0,0,0,0
0.11,0,0,0,1,Summer,0,1,0,1
0.375,0,0,0,0,Winter,0,0,0,0
0.82,0,0,0,0,Fall,0,0,0,0
5.541,0,0,0,1,Spring,0,0,1,0
1.845,0,0,0,0,Winter,0,0,0,0
0.48,0,0,0,1,Summer,0,1,0,1
0.852,0,0,0,1,Spring,0,0,1,0
3.849999904632568,0,0,0,1,Winter,0,0,0,1
0.826,0,0,0,1,Summer,0,0,0,0
1.007,0,0,0,1,Winter,0,0,0,0
1.3,0,0,0,1,Winter,0,0,0,0
1.263,0,0,0,1,Winter,0,0,0,0
0.669,0,0,0,1,Summer,0,0,0,0
0.047,0,0,0,1,Winter,0,0,0,0
1.798,0,0,0,0,Winter,0,0,0,0
0.312,0,0,0,1,Spring,0,0,0,0
0.7709999999999999,0,0,0,1,Fall,0,0,0,0
0.331,0,0,0,0,Winter,0,0,0,1
0.601,0,0,0,1,Fall,0,0,0,0
0.237,0,0,0,1,Summer,0,0,0,0
0.366,0,0,0,1,Spring,0,0,0,1
0.0,0,0,0,0,Fall,0,0,0,2
0.362,0,0,0,1,Summer,0,0,0,0
0.016,0,0,0,1,Spring,0,0,0,1
1.061,0,0,0,1,Fall,0,0,0,0
1.837,0,0,0,1,Fall,0,0,0,0
0.052,0,0,1,0,Spring,0,0,0,2
0.06,0,0,0,1,Fall,0,0,0,0
0.907,0,0,0,1,Spring,0,0,0,0
0.379,0,0,0,1,Summer,0,0,0,0
1.693,0,0,0,1,Fall,0,0,0,0
1.951,0,0,0,0,Winter,0,0,0,0
0.833,0,0,0,1,Fall,0,0,0,0
0.095,0,0,0,1,Winter,0,1,0,0
0.059,0,0,0,1,Fall,0,0,0,0
0.152,0,0,0,1,Spring,0,1,0,0
0.769,0,0,0,1,Winter,0,0,0,0
0.337,0,0,0,1,Fall,0,0,0,1
0.102,0,0,1,0,Winter,0,1,0,2
0.836,0,0,0,1,Fall,0,0,0,0
1.052,0,0,0,1,Fall,0,1,0,0
0.39,0,0,0,0,Winter,0,0,0,0
0.027,0,0,0,0,Spring,0,1,0,0
2.863,0,0,0,1,Summer,0,0,0,0
0.041,0,0,0,0,Winter,0,0,0,2
0.647,0,0,0,1,Summer,0,0,0,0
0.6399999856948853,0,0,0,1,Summer,0,0,0,1
2.283,0,0,0,0,Winter,0,1,0,1
0.195,0,0,0,1,Winter,0,0,1,0
2.995,0,0,0,1,Summer,0,0,0,1
1.163,0,0,0,0,Fall,0,0,0,0
0.073,0,0,0,0,Fall,0,0,0,0
0.122,0,0,0,0,Fall,0,1,0,2
0.5589999999999999,0,0,0,0,Winter,0,1,0,0
1.4369999999999998,0,0,0,1,Fall,0,0,0,0
1.068,0,0,0,1,Fall,0,0,1,0
0.5489999999999999,0,0,0,1,Fall,0,0,0,1
1.332,0,0,0,1,Winter,0,0,0,0
0.637,0,0,0,0,Fall,0,1,0,0
6.412000000000001,0,0,0,1,Fall,0,0,0,1
0.165,0,0,0,1,Spring,0,0,0,0
0.063,0,0,0,1,Winter,0,0,0,0
0.0099999997764825,0,0,0,1,Summer,0,0,0,0
2.148,0,0,0,1,Spring,0,0,0,0
0.026,0,0,0,1,Summer,0,0,1,1
0.789,0,0,0,1,Fall,0,0,0,0
0.383,0,0,0,0,Spring,0,1,0,0
0.182,0,0,0,0,Winter,0,0,0,0
0.81,0,0,0,0,Winter,0,0,0,0
0.512,0,0,0,1,Summer,0,0,0,0
0.0,0,0,0,0,Fall,0,0,1,0
0.6829999999999999,0,0,0,1,Winter,0,0,0,0
2.793,0,0,0,1,Summer,0,0,0,0
0.764,0,0,0,0,Winter,0,0,0,0
1.255,0,0,0,0,Winter,0,0,0,0
0.0,0,0,0,1,Summer,0,1,0,2
1.079,0,0,0,0,Fall,0,1,0,1
1.268,0,0,0,1,Spring,0,0,0,0
0.026,0,0,0,0,Fall,0,0,0,1
1.237,0,0,0,1,Winter,0,0,0,0
0.19,0,0,0,1,Summer,0,0,0,0
0.438,0,0,0,1,Fall,0,0,0,1
2.354,0,0,0,1,Summer,0,1,0,0
2.8080000000000003,0,0,0,0,Fall,0,0,0,0
1.104,0,0,0,0,Fall,0,1,0,0
0.361,0,0,0,0,Summer,0,0,0,1
1.625,0,0,0,0,Fall,0,0,0,0
0.083,0,0,0,1,Summer,0,0,0,0
0.262,0,0,0,1,Winter,0,0,0,0
0.354,0,0,0,1,Fall,0,0,1,0
0.356,0,0,0,1,Fall,0,0,0,0
1.002,0,0,0,0,Fall,0,0,0,0
0.7829999999999999,0,0,0,1,Winter,0,0,0,0
0.373,0,0,0,0,Spring,0,0,0,0
0.435,0,0,0,0,Fall,0,0,0,0
0.0,0,0,0,0,Summer,0,0,0,1
0.296,0,0,0,0,Winter,0,0,0,0
2.318,0,0,0,1,Spring,0,0,1,0
0.452,0,0,0,1,Winter,0,0,0,0
0.027,0,0,0,0,Summer,0,0,0,0
0.7829999999999999,0,0,0,0,Winter,0,0,0,0
0.939,0,0,0,1,Fall,0,1,0,0
0.922,0,0,0,0,Summer,0,1,0,0
2.343,0,0,0,1,Winter,0,0,0,0
0.295,0,0,0,1,Fall,0,0,0,1
1.834,0,0,0,0,Winter,0,0,0,0
0.012,0,0,0,0,Winter,0,0,0,0
0.207,0,0,0,1,Spring,0,0,0,1
0.02,0,0,0,1,Fall,0,1,0,0
0.171,0,0,0,1,Winter,0,1,0,0
0.09,0,0,0,0,Summer,0,0,0,1
0.434,0,0,0,1,Fall,0,1,0,0
0.177,0,0,0,1,Spring,0,0,0,0
0.211,0,0,0,0,Winter,0,0,0,1
0.41,0,0,0,1,Spring,0,0,0,2
0.474,0,0,0,0,Summer,0,0,0,0
4.605,0,0,0,1,Fall,0,0,0,1
0.209,0,0,0,0,Spring,0,0,0,0
0.106,0,0,0,1,Spring,0,0,0,1
1.834,0,0,0,1,Spring,0,0,1,0
0.611,0,0,0,1,Summer,0,0,0,1
0.159,0,0,0,0,Winter,0,0,0,1
0.156,0,0,0,1,Winter,0,0,1,0
0.0,0,0,0,0,Winter,1,0,1,1
2.240000009536743,0,0,0,1,Summer,0,0,0,0
0.172,0,0,1,1,Fall,0,1,0,1
0.208,0,0,0,0,Winter,0,0,0,1
0.062,0,0,0,0,Winter,0,0,0,0
5.78,0,0,0,0,Summer,0,0,0,1
0.4920000000000001,0,0,0,0,Winter,0,0,0,2
0.407,0,0,0,1,Spring,0,0,0,0
1.405,0,0,0,1,Fall,0,0,0,0
3.568,0,0,0,1,Summer,0,0,0,0
0.355,0,0,0,1,Winter,0,0,0,2
0.062,0,0,0,1,Summer,0,0,0,0
0.8899999856948853,0,0,0,0,Summer,0,0,0,1
0.237,0,0,0,0,Winter,1,0,1,0
0.8009999999999999,0,0,0,0,Winter,0,0,0,0
0.279,0,0,0,1,Fall,0,0,0,0
1.3630000000000002,0,0,0,0,Summer,0,0,1,0
0.7,0,0,0,1,Spring,0,0,0,0
4.689,0,0,0,1,Winter,0,1,0,0
0.895,0,0,0,1,Summer,0,1,0,0
1.274,0,0,0,1,Summer,0,0,0,0
0.026,0,0,0,1,Fall,0,0,1,1
0.909,0,0,0,1,Summer,0,0,0,0
0.251,0,0,0,0,Fall,0,0,0,1
1.006,0,0,0,1,Fall,0,0,0,0
1.791,0,0,0,0,Summer,0,1,0,0
1.608,0,0,0,0,Winter,1,0,1,0
4.086,0,0,0,1,Spring,0,0,0,0
0.036,0,0,0,0,Fall,0,0,0,0
0.349,0,0,0,1,Summer,0,0,0,0
0.086,0,0,0,0,Winter,0,0,0,0
0.246,0,0,0,1,Summer,0,0,0,0
0.193,0,0,0,0,Winter,0,0,0,0
1.903,0,0,0,1,Summer,0,0,0,0
0.47,0,0,0,1,Summer,0,1,0,1
0.5760000000000001,0,0,0,1,Fall,0,1,0,0
0.498,0,0,0,1,Summer,0,0,0,1
2.182,0,0,0,0,Spring,0,0,0,0
0.625,0,0,0,1,Winter,0,0,0,0
0.585,0,0,0,0,Fall,0,0,0,0
0.404,0,0,0,1,Summer,0,1,0,0
0.022,0,0,0,1,Spring,0,0,0,0
0.932,0,0,0,1,Winter,0,0,0,0
5.199999809265137,0,0,0,0,Winter,0,0,0,0
0.124,0,0,0,1,Summer,0,1,0,1
0.33,0,0,0,0,Fall,0,1,0,0
0.049,0,0,0,1,Winter,0,0,0,0
0.046,0,0,0,0,Winter,0,1,0,0
1.659,0,0,0,1,Winter,0,0,0,0
0.307,0,0,0,1,Spring,0,0,0,1
0.376,0,0,0,0,Winter,1,0,1,0
0.143,0,0,0,0,Fall,0,0,0,0
0.873,0,0,0,1,Summer,0,0,0,0
0.334,0,0,0,0,Fall,0,0,0,0
1.087,0,0,0,0,Spring,0,0,0,0
0.0,0,0,0,1,Summer,0,0,0,0
0.501,0,0,0,1,Fall,0,0,0,1
1.3430000000000002,0,0,0,0,Fall,0,0,0,0
0.195,0,0,0,1,Summer,0,0,0,0
0.031,0,0,0,0,Winter,0,0,0,0
1.208,0,0,0,0,Winter,0,0,0,0
0.232,0,0,0,0,Winter,0,0,0,0
0.7609999999999999,0,0,0,1,Spring,0,0,0,0
0.032,0,0,0,1,Winter,0,0,0,0
2.175,0,0,0,1,Fall,0,0,0,1
0.588,0,0,0,1,Summer,0,1,0,1
0.336,0,0,0,1,Spring,0,0,0,0
0.9200000166893004,0,0,0,1,Fall,0,0,0,0
1.095,0,0,0,1,Summer,0,1,0,0
1.182,0,0,0,0,Winter,0,0,0,0
0.779,0,0,0,1,Spring,0,0,0,0
0.54,0,0,0,0,Winter,0,0,0,0
1.5930000000000002,0,0,0,0,Fall,0,0,0,0
1.721,0,0,0,1,Spring,0,0,0,0
1.597,0,0,0,0,Spring,0,1,0,0
0.122,0,0,0,0,Winter,0,0,0,0
0.127,0,0,0,1,Fall,0,0,0,0
0.039,0,0,0,0,Winter,0,0,0,0
0.084,0,0,0,1,Fall,0,0,0,0
0.026,0,0,0,1,Winter,0,0,1,1
1.609,0,0,0,1,Summer,0,0,0,0
0.216,0,0,0,1,Fall,0,0,0,0
1.137,0,0,0,1,Winter,0,1,0,1
1.764,0,0,0,0,Winter,0,0,0,0
0.066,0,0,0,1,Spring,0,0,0,0
0.206,0,0,0,1,Summer,0,0,0,0
0.426,0,0,0,0,Spring,0,0,0,0
0.308,0,0,0,0,Fall,0,0,0,1
0.892,0,0,0,1,Fall,0,0,0,0
0.071,0,0,0,1,Fall,0,0,1,0
0.184,0,0,0,0,Winter,0,0,0,0
0.01,0,0,0,0,Fall,0,0,0,0
1.344,0,0,0,0,Winter,0,0,0,0
0.752,0,0,0,1,Spring,0,0,0,1
0.02,0,0,0,0,Fall,0,0,0,0
1.211,0,0,0,1,Fall,0,0,0,0
0.7829999999999999,0,0,0,0,Winter,0,0,0,0
6.867000000000001,0,0,0,1,Fall,0,0,0,0
1.393,0,0,0,1,Summer,0,0,0,0
1.023,0,0,0,0,Fall,0,1,0,0
0.004,0,0,0,1,Spring,0,0,0,0
0.031,0,0,0,0,Winter,1,0,0,0
0.321,0,0,0,1,Winter,0,0,0,0
3.435,0,0,0,1,Fall,0,0,0,0
0.6,0,0,0,0,Winter,0,1,0,0
0.253,0,0,0,1,Fall,0,0,0,1
0.264,0,0,0,0,Spring,0,0,0,0
0.485,0,0,0,1,Summer,0,0,1,0
0.198,0,0,0,0,Summer,0,1,0,0
4.978,0,0,0,0,Fall,0,0,0,0
0.955,0,0,0,1,Spring,0,0,0,0
0.287,0,0,0,0,Spring,0,0,1,0
0.415,0,0,0,1,Fall,0,0,0,0
0.061,0,0,0,1,Spring,0,0,0,0
2.613,0,0,0,1,Fall,0,0,0,0
0.7759999999999999,0,0,0,1,Summer,0,1,0,0
0.176,0,0,0,1,Fall,0,0,0,2
0.7240000000000001,0,0,0,0,Winter,0,0,0,1
0.325,1,0,0,0,Spring,0,0,0,1
0.21,0,0,0,0,Fall,0,1,0,0
0.345,0,0,0,0,Fall,0,0,0,0
0.0,0,0,0,1,Fall,0,1,0,2
0.622,0,0,0,0,Fall,0,0,0,0
0.289,0,0,0,1,Spring,0,0,0,0
0.074,0,0,0,0,Fall,0,0,0,0
0.633,0,0,0,1,Summer,0,0,0,0
0.468,0,0,0,1,Summer,0,0,0,0
0.804,0,0,0,0,Fall,0,0,1,0
0.7120000000000001,0,0,0,0,Fall,0,0,1,0
9.691,0,0,0,1,Spring,0,1,0,0
0.081,0,0,0,1,Fall,0,0,0,0
1.631,0,0,0,1,Summer,0,0,0,0
0.039,0,0,0,0,Winter,0,0,0,0
0.132,0,0,0,1,Fall,0,0,0,1
0.138,0,0,0,1,Winter,0,0,1,0
0.7140000000000001,0,0,0,1,Winter,0,0,0,0
0.307,0,0,0,1,Winter,0,1,0,0
0.7070000000000001,0,0,0,1,Summer,0,1,0,0
0.207,0,0,0,0,Summer,0,0,0,0
0.8490000000000001,0,0,0,0,Winter,0,0,0,0
1.122,0,0,0,1,Fall,0,0,0,1
0.475,0,0,0,1,Summer,0,0,0,0
0.0,0,0,1,1,Summer,0,0,0,0
1.894,0,0,0,1,Summer,0,0,0,0
2.316,0,0,0,1,Summer,0,0,0,0
0.195,0,0,0,0,Fall,0,0,0,0
5.073,0,0,0,1,Winter,0,0,0,0
3.463,0,0,0,1,Spring,0,0,0,0
0.325,0,0,0,1,Spring,0,0,0,0
0.3229999999999999,0,0,0,1,Spring,0,0,0,0
0.848,0,0,0,1,Spring,0,0,0,0
4.308,0,0,0,0,Winter,0,0,0,0
0.272,0,0,0,0,Fall,0,0,0,0
0.434,0,0,0,1,Winter,0,1,1,0
5.389999866485597,0,0,0,1,Spring,0,0,0,0
0.285,0,0,0,0,Fall,0,0,0,0
0.283,0,0,0,0,Winter,0,0,0,0
0.131,0,0,0,1,Summer,0,1,0,1
0.168,0,0,0,0,Summer,0,0,0,1
0.3720000000000001,0,0,0,1,Winter,0,0,1,0
5.812,0,0,0,1,Summer,0,1,0,1
4.099999904632568,0,0,0,1,Fall,0,1,0,0
0.032,0,0,0,1,Winter,0,0,0,0
0.616,0,0,0,0,Fall,0,0,0,0
1.408,0,0,0,1,Summer,0,0,0,0
0.027,0,0,0,1,Summer,0,1,0,0
0.018,0,0,0,1,Winter,0,1,0,0
1.5419999999999998,0,0,1,0,Summer,0,0,0,1
0.284,0,0,0,1,Winter,1,0,0,0
0.064,0,0,0,0,Winter,0,0,0,0
0.142,0,0,0,0,Fall,0,0,0,1
0.077,0,0,0,1,Summer,0,0,0,1
0.048,0,0,0,1,Fall,0,0,0,0
0.485,0,0,0,0,Fall,0,1,0,1
2.7710000000000004,0,0,0,1,Winter,0,0,0,0
0.134,0,0,0,0,Winter,0,0,0,0
0.262,0,0,0,1,Winter,0,1,0,0
0.045,0,0,0,0,Fall,0,0,0,1
0.115,0,0,0,0,Winter,0,0,0,0
0.31,0,0,0,1,Spring,0,0,0,1
0.067,0,0,0,0,Winter,0,0,1,0
2.5299999713897705,0,0,0,1,Fall,0,0,0,0
0.287,0,0,0,0,Winter,0,0,0,0
0.424,0,0,0,1,Summer,0,0,1,0
0.051,0,0,0,0,Winter,0,0,0,1
1.621,0,0,0,0,Spring,0,0,0,0
0.7599999904632568,0,0,0,1,Spring,0,1,0,0
0.674,0,0,0,1,Spring,0,0,0,0
0.022,0,0,0,1,Summer,0,0,0,0
0.235,0,0,0,1,Winter,0,0,1,0
0.0,0,0,0,0,Fall,0,1,1,0
0.748,0,0,0,0,Fall,0,0,0,0
0.0,0,0,0,1,Summer,0,0,0,1
0.266,0,0,0,1,Fall,0,0,1,0
0.931,0,0,0,1,Summer,0,1,0,0
0.579,0,0,0,1,Winter,0,0,0,0
0.224,0,0,0,1,Fall,0,0,0,0
0.07,0,0,0,1,Winter,0,0,0,0
0.961,0,0,0,0,Fall,0,0,0,1
1.169,0,0,0,1,Winter,0,0,0,0
3.236,0,0,0,0,Fall,0,0,0,0
0.254,0,0,0,1,Winter,0,0,0,0
0.193,0,0,0,0,Winter,0,1,0,0
0.227,0,0,0,0,Summer,0,0,0,0
0.986,0,0,0,1,Spring,0,0,0,1
0.612,0,0,0,1,Spring,0,1,0,1
0.449,0,0,0,0,Winter,0,0,0,0
0.48,0,0,0,1,Fall,0,0,0,0
0.087,0,0,0,0,Winter,0,0,0,0
0.0,0,0,0,1,Summer,0,1,0,0
0.155,0,0,0,1,Fall,0,1,1,0
0.0,0,0,0,0,Winter,1,0,1,0
0.608,0,0,0,1,Winter,0,0,0,0
0.468,0,0,0,1,Winter,0,0,0,1
0.915,0,0,0,1,Fall,0,0,0,1
2.648,0,0,0,1,Spring,0,0,0,0
0.914,0,0,0,1,Spring,0,0,0,0
0.185,0,0,0,1,Spring,0,0,0,1
0.334,0,0,0,0,Fall,0,0,0,0
0.391,0,0,0,0,Summer,0,0,0,0
0.461,0,0,0,0,Spring,0,0,0,0
1.291,0,0,0,1,Fall,0,0,0,0
0.045,0,0,0,0,Fall,0,0,0,0
0.0099999997764825,0,0,0,0,Spring,0,0,0,0
0.1689999999999999,0,0,0,1,Summer,0,0,0,1
0.7240000000000001,0,0,0,1,Winter,1,0,1,0
0.0,0,0,0,0,Fall,0,0,1,1
1.870000004768372,0,0,0,1,Spring,0,0,0,1
0.054,0,0,0,0,Winter,0,0,0,1
1.136,0,0,0,1,Spring,0,0,1,0
0.077,0,0,0,0,Fall,0,1,0,1
0.518,0,0,0,0,Fall,0,1,0,0
0.769,0,0,0,0,Fall,0,0,0,0
0.065,0,0,0,1,Spring,0,1,0,0
0.445,0,0,0,0,Summer,0,0,0,0
0.6200000047683716,0,0,0,0,Summer,0,0,0,0
1.904,0,0,0,1,Summer,0,0,0,0
0.07,0,0,0,0,Fall,0,0,0,0
0.064,0,0,0,1,Spring,0,0,0,0
4.582,0,0,0,1,Spring,0,1,0,0
2.065,0,0,0,1,Spring,0,0,1,0
0.964,0,0,0,1,Fall,0,0,0,0
0.693,0,0,0,1,Fall,0,0,0,0
0.053,0,0,0,1,Summer,0,0,0,0
0.034,0,0,0,1,Spring,0,0,0,0
0.219,0,0,0,1,Summer,0,0,0,1
0.157,0,0,0,1,Winter,0,1,0,1
0.424,0,0,0,1,Spring,0,0,1,1
0.182,0,0,0,0,Winter,1,0,0,0
1.0490000000000002,0,0,0,1,Fall,0,0,0,0
0.126,0,0,0,1,Fall,0,0,0,0
0.248,0,0,0,0,Fall,0,0,1,0
1.969,0,0,0,1,Summer,0,0,0,0
0.024,0,0,0,1,Winter,0,0,0,2
2.513,0,0,0,1,Summer,0,0,0,0
15.335,0,0,0,1,Winter,0,0,0,0
1.195,0,0,0,0,Winter,0,0,0,0
0.841,0,0,0,1,Fall,0,0,0,0
0.698,0,0,0,0,Fall,0,0,0,0
0.01,0,0,1,1,Winter,0,1,0,0
0.233,0,0,0,0,Summer,0,1,0,1
1.544,0,0,0,0,Winter,1,0,1,0
3.4960000000000004,0,0,0,1,Winter,0,1,0,1
0.188,0,0,0,1,Winter,0,0,0,0
0.177,0,0,0,0,Winter,0,0,0,1
16.995,0,0,0,1,Fall,0,0,0,0
0.589,0,0,0,1,Summer,0,0,0,0
1.166,0,0,0,1,Spring,0,0,0,0
2.336,0,0,0,1,Fall,0,0,0,1
1.568,0,0,0,1,Summer,0,0,0,2
2.315,0,0,0,0,Winter,0,1,0,0
1.72,0,0,0,1,Winter,0,0,0,0
0.241,0,0,0,1,Spring,0,0,0,0
1.207,0,0,0,0,Fall,0,0,0,0
0.024,0,0,1,0,Winter,0,0,0,0
1.039,0,0,1,0,Fall,0,0,0,0
1.185,0,0,0,0,Fall,0,0,0,0
2.002,0,0,0,1,Winter,0,1,0,0
0.0,0,1,0,1,Summer,0,0,0,1
0.638,0,0,0,1,Spring,0,0,0,0
0.024,0,0,0,0,Fall,0,0,0,0
0.119,0,0,0,0,Winter,1,0,1,1
0.083,0,0,0,1,Spring,0,0,0,2
0.328,0,0,0,0,Winter,0,0,1,0
3.265,0,0,0,0,Fall,0,0,0,0
0.173,0,0,0,1,Summer,0,1,0,0
0.171,0,0,0,0,Spring,0,0,0,0
0.0,0,0,0,1,Fall,0,0,0,1
0.257,0,0,0,1,Winter,0,0,0,0
4.117,0,0,0,1,Fall,0,0,0,0
2.469,0,0,0,1,Winter,0,0,0,3
0.487,0,0,0,0,Winter,0,1,0,0
0.894,0,0,0,1,Fall,0,0,0,1
0.379,0,0,0,1,Fall,0,0,0,0
6.874,0,0,0,1,Fall,0,0,0,0
0.521,0,0,0,0,Fall,0,0,0,0
0.106,0,0,0,0,Winter,0,0,1,0
0.364,0,0,0,1,Fall,0,0,1,0
1.421,0,0,0,0,Winter,0,0,0,0
1.0759999999999998,0,0,0,1,Fall,0,1,0,0
0.985,0,0,0,1,Fall,0,0,0,1
0.605,0,0,0,1,Winter,0,0,0,0
0.037,0,0,0,0,Winter,0,0,0,0
1.307,0,0,0,1,Spring,0,0,0,1
1.46,0,0,1,1,Winter,0,1,0,0
0.474,0,0,0,0,Winter,0,0,0,0
0.042,0,0,0,0,Winter,0,0,0,1
0.029,0,0,0,1,Winter,0,1,0,0
0.079,0,0,0,0,Winter,0,0,0,0
1.209,0,0,0,1,Winter,0,1,0,0
0.8440000000000001,0,0,0,1,Fall,0,0,0,1
0.03,0,0,0,0,Fall,0,1,0,0
1.258,0,0,0,1,Fall,0,0,0,0
1.286,0,0,0,0,Fall,0,0,0,0
0.96,0,0,0,0,Winter,0,0,0,1
0.706,0,0,0,0,Fall,0,1,0,0
0.044,0,0,1,1,Summer,0,1,0,2
0.0069999999999999,0,0,0,1,Summer,0,0,0,2
12.229999542236328,0,0,0,1,Winter,0,0,0,0
0.939,0,0,0,1,Fall,0,1,0,0
0.945,0,0,0,0,Summer,0,1,0,0
0.032,0,0,0,0,Spring,0,1,0,1
0.41,0,0,0,1,Fall,0,0,0,0
0.059,0,0,0,1,Fall,0,0,0,0
0.028,0,0,0,0,Fall,0,1,0,0
0.233,0,0,0,1,Fall,0,1,0,0
0.439,0,0,0,0,Winter,0,0,0,1
1.43,0,0,0,1,Fall,0,0,0,0
3.81,0,0,0,1,Fall,0,0,0,1
1.188,0,0,0,0,Summer,0,0,0,1
0.022,0,0,0,1,Fall,0,0,0,1
0.967,0,0,0,1,Summer,0,0,0,0
0.381,0,0,0,0,Fall,0,0,0,1
0.277,0,0,0,0,Winter,0,1,0,0
0.24,0,0,0,0,Summer,0,0,0,0
3.076,0,0,0,0,Summer,0,0,0,0
0.287,0,0,0,1,Spring,0,0,0,0
0.909,0,0,0,1,Winter,0,0,0,0
0.496,0,0,0,1,Winter,0,0,0,1
2.822,0,0,0,0,Fall,0,0,0,0
0.375,0,0,0,0,Winter,0,0,0,1
0.648,0,0,0,0,Spring,0,1,0,0
0.165,0,0,0,1,Summer,0,1,0,0
2.615,0,0,0,1,Spring,0,0,0,1
0.428,0,0,0,0,Fall,0,0,0,0
2.043,0,0,0,0,Fall,0,0,0,0
2.049999952316284,0,0,0,1,Summer,0,1,0,0
0.76,0,0,0,1,Winter,0,1,0,0
0.589,0,0,0,1,Winter,1,0,1,1
0.091,0,0,0,0,Winter,0,1,0,0
0.0,0,0,0,1,Winter,0,1,0,1
3.471,0,0,0,1,Spring,0,0,0,0
0.051,0,0,0,1,Spring,0,0,0,1
0.204,0,0,0,0,Fall,0,0,0,1
5.058,0,0,0,1,Summer,0,1,0,1
0.978,0,0,0,0,Fall,0,0,0,0
5.690000057220459,0,0,0,1,Spring,0,0,0,0
0.333,0,0,0,0,Fall,0,0,0,0
0.7829999999999999,0,0,0,0,Winter,0,0,0,0
1.103,0,0,0,1,Winter,0,0,0,0
0.322,0,0,0,1,Fall,0,0,0,0
0.266,0,0,0,0,Winter,0,0,0,0
0.197,0,0,0,1,Winter,0,0,0,0
0.354,0,0,0,1,Winter,0,0,0,0
0.654,0,0,0,0,Winter,0,0,1,0
0.964,0,0,0,1,Winter,0,0,0,0
1.946,0,0,0,0,Winter,0,0,0,0
0.319,0,0,0,1,Fall,0,0,0,0
0.0,0,0,0,0,Winter,0,0,0,2
0.807,0,0,0,1,Winter,0,0,0,0
0.19,0,0,0,1,Summer,0,0,0,0
0.213,0,0,0,1,Winter,0,0,0,0
0.831,0,0,0,0,Fall,0,0,0,0
0.015,0,0,0,0,Fall,0,1,1,1
4.91,0,0,0,1,Summer,0,1,0,0
0.146,0,0,0,1,Summer,0,0,0,0
0.951,0,0,0,1,Fall,0,0,0,0
4.314,0,0,0,1,Fall,0,0,0,0
1.07,0,0,0,0,Summer,0,0,1,0
0.6629999999999999,0,0,1,0,Winter,0,1,0,0
0.123,0,0,0,1,Fall,0,1,0,0
0.048,0,0,0,0,Winter,0,0,0,2
0.389,0,0,0,1,Winter,0,0,0,1
1.144,0,0,0,1,Summer,0,0,0,0
0.076,0,0,0,1,Spring,0,0,0,0
0.198,0,0,0,0,Spring,0,0,0,0
0.101,0,0,0,0,Summer,0,0,0,1
0.025,0,0,1,1,Winter,0,1,0,2
0.54,0,0,0,0,Fall,0,0,0,0
1.187,0,0,0,0,Winter,0,0,1,0
0.248,0,0,0,1,Winter,0,0,0,0
